[INFO ] [2022-02-12 16:33:13,356] Pre-condition: Open browser chrome and navigate to https://demo.nopcommerce.com
[INFO ] [2022-02-12 17:37:42,872]  -------------------------- FAILED -------------------------- 
[INFO ] [2022-02-12 17:39:03,544] Pre-condition: Open browser chrome and navigate to https://demo.nopcommerce.com
[INFO ] [2022-02-12 17:39:05,599] Test Case 1: Register with empty data
[INFO ] [2022-02-12 17:39:05,599] Step 1: Click Register Link
[INFO ] [2022-02-12 17:39:06,070] Step 2: Click Register Button
[INFO ] [2022-02-12 17:39:06,124] Step 3: Verify all fields and error
[INFO ] [2022-02-12 17:39:06,153]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-12 17:39:06,180]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-12 17:39:06,208]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-12 17:39:06,233]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-12 17:39:06,260]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-12 17:39:06,261] Test Case 2: Register with invalid email
[INFO ] [2022-02-12 17:39:06,261] Step 1: Click Register Link
[INFO ] [2022-02-12 17:39:06,666] Step 2: Click input invalid email format
[INFO ] [2022-02-12 17:39:06,730] Step 3: Click Register Button
[INFO ] [2022-02-12 17:39:06,770] Step 4: Verify email field
[INFO ] [2022-02-12 17:39:06,794]  -------------------------- FAILED -------------------------- 
[INFO ] [2022-02-12 17:39:06,795] Post-condition: Close browser
[INFO ] [2022-02-12 17:39:07,394] Pre-condition: Open browser firefox and navigate to https://demo.nopcommerce.com
[INFO ] [2022-02-12 17:39:10,160] Test Case 1: Register with empty data
[INFO ] [2022-02-12 17:39:10,160] Step 1: Click Register Link
[INFO ] [2022-02-12 17:39:10,612] Step 2: Click Register Button
[INFO ] [2022-02-12 17:39:10,851] Step 3: Verify all fields and error
[INFO ] [2022-02-12 17:39:10,874]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-12 17:39:10,891]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-12 17:39:10,907]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-12 17:39:10,924]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-12 17:39:10,940]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-12 17:39:10,941] Test Case 2: Register with invalid email
[INFO ] [2022-02-12 17:39:10,941] Step 1: Click Register Link
[INFO ] [2022-02-12 17:39:11,306] Step 2: Click input invalid email format
[INFO ] [2022-02-12 17:39:11,342] Step 3: Click Register Button
[INFO ] [2022-02-12 17:39:12,066] Step 4: Verify email field
[INFO ] [2022-02-12 17:39:12,085]  -------------------------- FAILED -------------------------- 
[INFO ] [2022-02-12 17:39:12,086] Post-condition: Close browser
[INFO ] [2022-02-12 17:39:12,536] Pre-condition: Open browser edge and navigate to https://demo.nopcommerce.com
[INFO ] [2022-02-12 17:39:15,209] Test Case 1: Register with empty data
[INFO ] [2022-02-12 17:39:15,209] Step 1: Click Register Link
[INFO ] [2022-02-12 17:39:15,685] Step 2: Click Register Button
[INFO ] [2022-02-12 17:39:15,732] Step 3: Verify all fields and error
[INFO ] [2022-02-12 17:39:15,757]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-12 17:39:15,780]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-12 17:39:15,806]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-12 17:39:15,829]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-12 17:39:15,853]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-12 17:39:15,854] Test Case 2: Register with invalid email
[INFO ] [2022-02-12 17:39:15,854] Step 1: Click Register Link
[INFO ] [2022-02-12 17:39:16,256] Step 2: Click input invalid email format
[INFO ] [2022-02-12 17:39:16,312] Step 3: Click Register Button
[INFO ] [2022-02-12 17:39:16,347] Step 4: Verify email field
[INFO ] [2022-02-12 17:39:16,370]  -------------------------- FAILED -------------------------- 
[INFO ] [2022-02-12 17:39:16,371] Post-condition: Close browser
[INFO ] [2022-02-12 17:43:56,081] Pre-condition: Open browser firefox and navigate to https://demo.nopcommerce.com
[INFO ] [2022-02-12 17:43:56,081] Pre-condition: Open browser chrome and navigate to https://demo.nopcommerce.com
[INFO ] [2022-02-12 17:43:56,081] Pre-condition: Open browser edge and navigate to https://demo.nopcommerce.com
[INFO ] [2022-02-12 17:43:59,033] Test Case 1: Register with empty data
[INFO ] [2022-02-12 17:43:59,033] Step 1: Click Register Link
[INFO ] [2022-02-12 17:43:59,069] Test Case 1: Register with empty data
[INFO ] [2022-02-12 17:43:59,069] Step 1: Click Register Link
[INFO ] [2022-02-12 17:43:59,527] Step 2: Click Register Button
[INFO ] [2022-02-12 17:43:59,555] Step 2: Click Register Button
[INFO ] [2022-02-12 17:43:59,584] Step 3: Verify all fields and error
[INFO ] [2022-02-12 17:43:59,609] Step 3: Verify all fields and error
[INFO ] [2022-02-12 17:43:59,618]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-12 17:43:59,637]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-12 17:43:59,646]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-12 17:43:59,664]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-12 17:43:59,673]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-12 17:43:59,692]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-12 17:43:59,701]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-12 17:43:59,716]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-12 17:43:59,726]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-12 17:43:59,728] Test Case 2: Register with invalid email
[INFO ] [2022-02-12 17:43:59,728] Step 1: Click Register Link
[INFO ] [2022-02-12 17:43:59,741]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-12 17:43:59,742] Test Case 2: Register with invalid email
[INFO ] [2022-02-12 17:43:59,742] Step 1: Click Register Link
[INFO ] [2022-02-12 17:44:00,113] Test Case 1: Register with empty data
[INFO ] [2022-02-12 17:44:00,113] Step 1: Click Register Link
[INFO ] [2022-02-12 17:44:00,135] Step 2: Click input invalid email format
[INFO ] [2022-02-12 17:44:00,153] Step 2: Click input invalid email format
[INFO ] [2022-02-12 17:44:00,207] Step 3: Click Register Button
[INFO ] [2022-02-12 17:44:00,216] Step 3: Click Register Button
[INFO ] [2022-02-12 17:44:00,252] Step 4: Verify email field
[INFO ] [2022-02-12 17:44:00,263] Step 4: Verify email field
[INFO ] [2022-02-12 17:44:00,281]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-12 17:44:00,282] Post-condition: Close browser
[INFO ] [2022-02-12 17:44:00,289]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-12 17:44:00,290] Post-condition: Close browser
[INFO ] [2022-02-12 17:44:00,553] Step 2: Click Register Button
[INFO ] [2022-02-12 17:44:00,795] Step 3: Verify all fields and error
[INFO ] [2022-02-12 17:44:00,819]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-12 17:44:00,837]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-12 17:44:00,854]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-12 17:44:00,871]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-12 17:44:00,889]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-12 17:44:00,890] Test Case 2: Register with invalid email
[INFO ] [2022-02-12 17:44:00,890] Step 1: Click Register Link
[INFO ] [2022-02-12 17:44:01,258] Step 2: Click input invalid email format
[INFO ] [2022-02-12 17:44:01,290] Step 3: Click Register Button
[INFO ] [2022-02-12 17:44:02,013] Step 4: Verify email field
[INFO ] [2022-02-12 17:44:02,039]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-12 17:44:02,040] Post-condition: Close browser
[INFO ] [2022-02-12 22:12:24,157]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-12 22:12:24,175]  -------------------------- FAILED -------------------------- 
[INFO ] [2022-02-12 22:12:29,201]  -------------------------- FAILED -------------------------- 
[INFO ] [2022-02-19 17:19:29,064] Pre-condition: Open browser chrome and navigate to https://demo.nopcommerce.com
[INFO ] [2022-02-19 17:19:34,157] Test Case 1: Register with empty data
[INFO ] [2022-02-19 17:19:34,157] Step 1: Click Register Link
[INFO ] [2022-02-19 17:19:34,643] Step 2: Click Register Button
[INFO ] [2022-02-19 17:19:34,696] Step 3: Verify all fields and error
[INFO ] [2022-02-19 17:19:34,725]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-19 17:19:34,752]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-19 17:19:34,781]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-19 17:19:34,808]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-19 17:19:34,833]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-19 17:19:34,859] Test Case 2: Register with invalid email
[INFO ] [2022-02-19 17:19:34,859] Step 1: Click Register Link
[INFO ] [2022-02-19 17:19:35,275] Step 2: Click input invalid email format
[INFO ] [2022-02-19 17:19:35,343] Step 3: Click Register Button
[INFO ] [2022-02-19 17:19:35,381] Step 4: Verify email field
[INFO ] [2022-02-19 17:19:35,405]  -------------------------- FAILED -------------------------- 
[INFO ] [2022-02-19 17:19:35,406] Post-condition: Close browser
[INFO ] [2022-02-19 17:23:37,604] Pre-condition: Open browser chrome and navigate to https://demo.nopcommerce.com
[INFO ] [2022-02-19 17:23:40,808] Test Case 1: Register with empty data
[INFO ] [2022-02-19 17:23:40,808] Step 1: Click Register Link
[INFO ] [2022-02-19 17:23:41,305] Step 2: Click Register Button
[INFO ] [2022-02-19 17:23:41,359] Step 3: Verify all fields and error
[INFO ] [2022-02-19 17:23:41,389]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-19 17:23:41,416]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-19 17:23:41,444]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-19 17:23:41,470]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-19 17:23:41,497]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-19 17:23:41,578] Test Case 2: Register with invalid email
[INFO ] [2022-02-19 17:23:41,578] Step 1: Click Register Link
[INFO ] [2022-02-19 17:23:41,969] Step 2: Click input invalid email format
[INFO ] [2022-02-19 17:23:42,032] Step 3: Click Register Button
[INFO ] [2022-02-19 17:23:42,071] Step 4: Verify email field
[INFO ] [2022-02-19 17:23:42,097]  -------------------------- FAILED -------------------------- 
[INFO ] [2022-02-19 17:23:42,098] Post-condition: Close browser
[INFO ] [2022-02-19 17:26:04,435] Pre-condition: Open browser chrome and navigate to https://demo.nopcommerce.com
[INFO ] [2022-02-19 17:26:07,412] Test Case 1: Register with empty data
[INFO ] [2022-02-19 17:26:07,412] Step 1: Click Register Link
[INFO ] [2022-02-19 17:26:07,892] Step 2: Click Register Button
[INFO ] [2022-02-19 17:26:07,946] Step 3: Verify all fields and error
[INFO ] [2022-02-19 17:26:07,975]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-19 17:26:08,003]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-19 17:26:08,031]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-19 17:26:08,057]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-19 17:26:08,083]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-19 17:26:08,185] Test Case 2: Register with invalid email
[INFO ] [2022-02-19 17:26:08,185] Step 1: Click Register Link
[INFO ] [2022-02-19 17:26:08,583] Step 2: Click input invalid email format
[INFO ] [2022-02-19 17:26:08,647] Step 3: Click Register Button
[INFO ] [2022-02-19 17:26:08,687] Step 4: Verify email field
[INFO ] [2022-02-19 17:26:08,713]  -------------------------- FAILED -------------------------- 
[INFO ] [2022-02-19 17:26:08,715] Post-condition: Close browser
[INFO ] [2022-02-19 17:26:59,349] Pre-condition: Open browser chrome and navigate to https://demo.nopcommerce.com
[INFO ] [2022-02-19 17:27:01,391] Test Case 1: Register with empty data
[INFO ] [2022-02-19 17:27:01,391] Step 1: Click Register Link
[INFO ] [2022-02-19 17:27:01,909] Step 2: Click Register Button
[INFO ] [2022-02-19 17:27:01,962] Step 3: Verify all fields and error
[INFO ] [2022-02-19 17:27:01,994]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-19 17:27:02,021]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-19 17:27:02,048]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-19 17:27:02,074]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-19 17:27:02,101]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-19 17:27:02,242] Test Case 2: Register with invalid email
[INFO ] [2022-02-19 17:27:02,242] Step 1: Click Register Link
[INFO ] [2022-02-19 17:27:02,634] Step 2: Click input invalid email format
[INFO ] [2022-02-19 17:27:02,699] Step 3: Click Register Button
[INFO ] [2022-02-19 17:27:02,739] Step 4: Verify email field
[INFO ] [2022-02-19 17:27:02,763]  -------------------------- FAILED -------------------------- 
[INFO ] [2022-02-19 17:27:02,765] Post-condition: Close browser
[INFO ] [2022-02-19 17:27:44,352] Pre-condition: Open browser chrome and navigate to https://demo.nopcommerce.com
[INFO ] [2022-02-19 17:27:47,249] Test Case 1: Register with empty data
[INFO ] [2022-02-19 17:27:47,250] Step 1: Click Register Link
[INFO ] [2022-02-19 17:27:47,747] Step 2: Click Register Button
[INFO ] [2022-02-19 17:27:47,800] Step 3: Verify all fields and error
[INFO ] [2022-02-19 17:27:47,831]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-19 17:27:47,859]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-19 17:27:47,887]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-19 17:27:47,913]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-19 17:27:47,939]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-19 17:27:48,027] Test Case 2: Register with invalid email
[INFO ] [2022-02-19 17:27:48,027] Step 1: Click Register Link
[INFO ] [2022-02-19 17:27:48,421] Step 2: Click input invalid email format
[INFO ] [2022-02-19 17:27:48,485] Step 3: Click Register Button
[INFO ] [2022-02-19 17:27:48,524] Step 4: Verify email field
[INFO ] [2022-02-19 17:27:48,549]  -------------------------- FAILED -------------------------- 
[INFO ] [2022-02-19 17:27:48,551] Post-condition: Close browser
[INFO ] [2022-02-19 17:29:36,585] Pre-condition: Open browser chrome and navigate to https://demo.nopcommerce.com
[INFO ] [2022-02-19 17:29:38,608] Test Case 1: Register with empty data
[INFO ] [2022-02-19 17:29:38,608] Step 1: Click Register Link
[INFO ] [2022-02-19 17:29:39,086] Step 2: Click Register Button
[INFO ] [2022-02-19 17:29:39,138] Step 3: Verify all fields and error
[INFO ] [2022-02-19 17:29:39,169]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-19 17:29:39,198]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-19 17:29:39,224]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-19 17:29:39,251]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-19 17:29:39,279]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-19 17:29:39,371] Test Case 2: Register with invalid email
[INFO ] [2022-02-19 17:29:39,371] Step 1: Click Register Link
[INFO ] [2022-02-19 17:29:39,750] Step 2: Click input invalid email format
[INFO ] [2022-02-19 17:29:39,814] Step 3: Click Register Button
[INFO ] [2022-02-19 17:29:39,854] Step 4: Verify email field
[INFO ] [2022-02-19 17:29:39,880]  -------------------------- FAILED -------------------------- 
[INFO ] [2022-02-19 17:29:39,981] Post-condition: Close browser
[INFO ] [2022-02-19 17:46:31,411] Pre-condition: Open browser chrome and navigate to https://demo.nopcommerce.com
[INFO ] [2022-02-19 17:46:34,462] Test Case 1: Register with empty data
[INFO ] [2022-02-19 17:46:34,462] Step 1: Click Register Link
[INFO ] [2022-02-19 17:46:34,939] Step 2: Click Register Button
[INFO ] [2022-02-19 17:46:34,992] Step 3: Verify all fields and error
[INFO ] [2022-02-19 17:46:35,023]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-19 17:46:35,050]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-19 17:46:35,078]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-19 17:46:35,104]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-19 17:46:35,130]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-19 17:46:35,242] Test Case 2: Register with invalid email
[INFO ] [2022-02-19 17:46:35,242] Step 1: Click Register Link
[INFO ] [2022-02-19 17:46:35,639] Step 2: Click input invalid email format
[INFO ] [2022-02-19 17:46:35,704] Step 3: Click Register Button
[INFO ] [2022-02-19 17:46:35,742] Step 4: Verify email field
[INFO ] [2022-02-19 17:46:35,768]  -------------------------- FAILED -------------------------- 
[INFO ] [2022-02-19 17:46:35,884] Post-condition: Close browser
[INFO ] [2022-02-19 18:11:44,427] Pre-condition: Open browser chrome and navigate to https://demo.nopcommerce.com
[INFO ] [2022-02-19 18:11:47,430] Test Case 1: Register with empty data
[INFO ] [2022-02-19 18:11:47,431] Step 1: Click Register Link
[INFO ] [2022-02-19 18:11:47,907] Step 2: Click Register Button
[INFO ] [2022-02-19 18:11:47,961] Step 3: Verify all fields and error
[INFO ] [2022-02-19 18:11:47,991]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-19 18:11:48,019]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-19 18:11:48,047]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-19 18:11:48,075]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-19 18:11:48,101]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-19 18:11:48,103] Test Case 2: Register with invalid email
[INFO ] [2022-02-19 18:11:48,103] Step 1: Click Register Link
[INFO ] [2022-02-19 18:11:48,495] Step 2: Click input invalid email format
[INFO ] [2022-02-19 18:11:48,559] Step 3: Click Register Button
[INFO ] [2022-02-19 18:11:48,600] Step 4: Verify email field
[INFO ] [2022-02-19 18:11:48,626]  -------------------------- FAILED -------------------------- 
[INFO ] [2022-02-19 18:11:48,721] Post-condition: Close browser
[INFO ] [2022-02-19 18:13:17,109] Pre-condition: Open browser chrome and navigate to https://demo.nopcommerce.com
[INFO ] [2022-02-19 18:13:19,983] Test Case 1: Register with empty data
[INFO ] [2022-02-19 18:13:19,984] Step 1: Click Register Link
[INFO ] [2022-02-19 18:13:20,444] Step 2: Click Register Button
[INFO ] [2022-02-19 18:13:20,498] Step 3: Verify all fields and error
[INFO ] [2022-02-19 18:13:20,528]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-19 18:13:20,555]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-19 18:13:20,583]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-19 18:13:20,609]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-19 18:13:20,635]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-19 18:13:20,637] Test Case 2: Register with invalid email
[INFO ] [2022-02-19 18:13:20,637] Step 1: Click Register Link
[INFO ] [2022-02-19 18:13:21,021] Step 2: Click input invalid email format
[INFO ] [2022-02-19 18:13:21,088] Step 3: Click Register Button
[INFO ] [2022-02-19 18:13:21,129] Step 4: Verify email field
[INFO ] [2022-02-19 18:13:21,154]  -------------------------- FAILED -------------------------- 
[INFO ] [2022-02-19 18:13:21,259] Post-condition: Close browser
[INFO ] [2022-02-20 13:16:00,451] Pre-condition: Open browser chrome and navigate to https://demo.nopcommerce.com
[INFO ] [2022-02-20 13:16:05,163] Test Case 1: Register with empty data
[INFO ] [2022-02-20 13:16:05,163] Step 1: Click Register Link
[INFO ] [2022-02-20 13:16:05,632] Step 2: Click Register Button
[INFO ] [2022-02-20 13:16:05,687] Step 3: Verify all fields and error
[INFO ] [2022-02-20 13:16:05,715]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-20 13:16:05,743]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-20 13:16:05,771]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-20 13:16:05,797]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-20 13:16:05,823]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-20 13:16:05,827] Test Case 2: Register with invalid email
[INFO ] [2022-02-20 13:16:05,828] Step 1: Click Register Link
[INFO ] [2022-02-20 13:16:06,216] Step 2: Click input invalid email format
[INFO ] [2022-02-20 13:16:06,282] Step 3: Click Register Button
[INFO ] [2022-02-20 13:16:06,321] Step 4: Verify email field
[INFO ] [2022-02-20 13:16:06,347]  -------------------------- FAILED -------------------------- 
[INFO ] [2022-02-20 13:16:06,456] Post-condition: Close browser
[INFO ] [2022-02-20 13:21:25,570] Pre-condition: Open browser chrome and navigate to https://demo.nopcommerce.com
[INFO ] [2022-02-20 13:21:28,624] Test Case 1: Register with empty data
[INFO ] [2022-02-20 13:21:28,624] Step 1: Click Register Link
[INFO ] [2022-02-20 13:21:30,337] Step 2: Click Register Button
[INFO ] [2022-02-20 13:21:30,391] Step 3: Verify all fields and error
[INFO ] [2022-02-20 13:21:30,421]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-20 13:21:30,448]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-20 13:21:30,475]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-20 13:21:30,501]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-20 13:21:30,528]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-20 13:21:30,530] Test Case 2: Register with invalid email
[INFO ] [2022-02-20 13:21:30,530] Step 1: Click Register Link
[INFO ] [2022-02-20 13:21:30,944] Step 2: Click input invalid email format
[INFO ] [2022-02-20 13:21:31,009] Step 3: Click Register Button
[INFO ] [2022-02-20 13:21:31,050] Step 4: Verify email field
[INFO ] [2022-02-20 13:21:31,075]  -------------------------- FAILED -------------------------- 
[INFO ] [2022-02-20 13:21:31,186] Post-condition: Close browser
[INFO ] [2022-02-20 13:26:04,041] Pre-condition: Open browser chrome and navigate to https://demo.nopcommerce.com
[INFO ] [2022-02-20 13:26:06,954] Test Case 1: Register with empty data
[INFO ] [2022-02-20 13:26:06,954] Step 1: Click Register Link
[INFO ] [2022-02-20 13:26:07,421] Step 2: Click Register Button
[INFO ] [2022-02-20 13:26:07,476] Step 3: Verify all fields and error
[INFO ] [2022-02-20 13:26:07,504]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-20 13:26:07,532]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-20 13:26:07,560]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-20 13:26:07,586]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-20 13:26:07,612]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-20 13:26:07,614] Test Case 2: Register with invalid email
[INFO ] [2022-02-20 13:26:07,614] Step 1: Click Register Link
[INFO ] [2022-02-20 13:26:08,008] Step 2: Click input invalid email format
[INFO ] [2022-02-20 13:26:08,075] Step 3: Click Register Button
[INFO ] [2022-02-20 13:26:08,113] Step 4: Verify email field
[INFO ] [2022-02-20 13:26:08,138]  -------------------------- FAILED -------------------------- 
[INFO ] [2022-02-20 13:26:08,247] Post-condition: Close browser
[INFO ] [2022-02-20 13:27:38,553] Pre-condition: Open browser chrome and navigate to https://demo.nopcommerce.com
[INFO ] [2022-02-20 13:27:41,597] Test Case 1: Register with empty data
[INFO ] [2022-02-20 13:27:41,597] Step 1: Click Register Link
[INFO ] [2022-02-20 13:27:42,105] Step 2: Click Register Button
[INFO ] [2022-02-20 13:27:42,159] Step 3: Verify all fields and error
[INFO ] [2022-02-20 13:27:42,188]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-20 13:27:42,216]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-20 13:27:42,243]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-20 13:27:42,270]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-20 13:27:42,296]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-20 13:27:42,298] Test Case 2: Register with invalid email
[INFO ] [2022-02-20 13:27:42,298] Step 1: Click Register Link
[INFO ] [2022-02-20 13:27:42,694] Step 2: Click input invalid email format
[INFO ] [2022-02-20 13:27:42,759] Step 3: Click Register Button
[INFO ] [2022-02-20 13:27:42,797] Step 4: Verify email field
[INFO ] [2022-02-20 13:27:42,824]  -------------------------- FAILED -------------------------- 
[INFO ] [2022-02-20 13:27:42,921] Post-condition: Close browser
[INFO ] [2022-02-20 13:28:27,054] Pre-condition: Open browser chrome and navigate to https://demo.nopcommerce.com
[INFO ] [2022-02-20 13:28:29,975] Test Case 1: Register with empty data
[INFO ] [2022-02-20 13:28:29,975] Step 1: Click Register Link
[INFO ] [2022-02-20 13:28:30,480] Step 2: Click Register Button
[INFO ] [2022-02-20 13:28:30,532] Step 3: Verify all fields and error
[INFO ] [2022-02-20 13:28:30,563]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-20 13:28:30,591]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-20 13:28:30,619]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-20 13:28:30,645]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-20 13:28:30,671]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-20 13:28:30,672] Test Case 2: Register with invalid email
[INFO ] [2022-02-20 13:28:30,672] Step 1: Click Register Link
[INFO ] [2022-02-20 13:28:31,059] Step 2: Click input invalid email format
[INFO ] [2022-02-20 13:28:31,126] Step 3: Click Register Button
[INFO ] [2022-02-20 13:28:31,165] Step 4: Verify email field
[INFO ] [2022-02-20 13:28:31,191]  -------------------------- FAILED -------------------------- 
[INFO ] [2022-02-20 13:28:31,193] Post-condition: Close browser
[INFO ] [2022-02-20 13:29:33,963] Pre-condition: Open browser chrome and navigate to https://demo.nopcommerce.com
[INFO ] [2022-02-20 13:29:36,028] Test Case 1: Register with empty data
[INFO ] [2022-02-20 13:29:36,028] Step 1: Click Register Link
[INFO ] [2022-02-20 13:29:36,920] Step 2: Click Register Button
[INFO ] [2022-02-20 13:29:36,972] Step 3: Verify all fields and error
[INFO ] [2022-02-20 13:29:37,003]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-20 13:29:37,031]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-20 13:29:37,058]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-20 13:29:37,083]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-20 13:29:37,109]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-20 13:29:37,111] Test Case 2: Register with invalid email
[INFO ] [2022-02-20 13:29:37,111] Step 1: Click Register Link
[INFO ] [2022-02-20 13:29:37,513] Step 2: Click input invalid email format
[INFO ] [2022-02-20 13:29:37,578] Step 3: Click Register Button
[INFO ] [2022-02-20 13:29:37,619] Step 4: Verify email field
[INFO ] [2022-02-20 13:29:37,644]  -------------------------- FAILED -------------------------- 
[INFO ] [2022-02-20 13:29:37,739] Post-condition: Close browser
[INFO ] [2022-02-20 13:30:15,962] Pre-condition: Open browser firefox and navigate to https://demo.nopcommerce.com
[INFO ] [2022-02-20 13:30:15,962] Pre-condition: Open browser chrome and navigate to https://demo.nopcommerce.com
[INFO ] [2022-02-20 13:30:15,962] Pre-condition: Open browser edge and navigate to https://demo.nopcommerce.com
